Row,FCM1,FCM5,FCM10,FCM30,PFNPEC,PFNP,SP500,SPSPF
13-Apr-2007,4.98,4.68,4.76,4.93,0,5.245,1452.85,480.86
16-Apr-2007,4.97,4.67,4.74,4.89,-0.04,5.245,1468.47,491.05
17-Apr-2007,4.93,4.61,4.69,4.85,0.04,5.245,1471.48,491.83
18-Apr-2007,4.91,4.56,4.66,4.81,0.05,5.245,1472.5,496.79
19-Apr-2007,4.91,4.57,4.68,4.84,0.01,5.245,1470.73,496.09
20-Apr-2007,4.91,4.57,4.68,4.85,0,5.245,1484.35,499.53
23-Apr-2007,4.9,4.55,4.66,4.83,0.01,5.245,1480.93,497.53
24-Apr-2007,4.88,4.51,4.63,4.8,0.04,5.245,1480.41,495.66
25-Apr-2007,4.9,4.55,4.66,4.83,0.05,5.245,1495.42,502.47
26-Apr-2007,4.92,4.59,4.69,4.87,0,5.245,1494.25,501.25
27-Apr-2007,4.91,4.59,4.71,4.89,0,5.245,1494.07,500.68
30-Apr-2007,4.89,4.51,4.63,4.81,-0.04,5.245,1482.37,497.29
01-May-2007,4.89,4.54,4.64,4.81,-0.01,5.245,1486.3,498.05
02-May-2007,4.9,4.55,4.65,4.82,0.04,5.245,1495.92,500.95
03-May-2007,4.93,4.59,4.68,4.84,0,5.245,1502.39,503.94
04-May-2007,4.91,4.55,4.65,4.8,0,5.245,1505.62,505.27
07-May-2007,4.92,4.55,4.64,4.79,0,5.245,1509.48,506.61
08-May-2007,4.91,4.54,4.63,4.8,0.04,5.245,1507.72,505.48
09-May-2007,4.9,4.58,4.67,4.83,0.04,5.245,1512.58,508.58
10-May-2007,4.86,4.56,4.65,4.83,-0.01,5.24,1491.47,501.55
11-May-2007,4.85,4.58,4.67,4.85,-0.03,5.24,1505.85,505.96
14-May-2007,4.87,4.61,4.69,4.86,-0.02,5.24,1503.15,503.1
15-May-2007,4.85,4.63,4.71,4.88,-0.05,5.24,1501.19,501.89
16-May-2007,4.82,4.62,4.71,4.88,-0.01,5.24,1514.14,507.29
17-May-2007,4.86,4.68,4.76,4.91,-0.01,5.24,1512.75,505.77
18-May-2007,4.92,4.74,4.81,4.96,0,5.24,1522.75,507.51
21-May-2007,4.95,4.71,4.79,4.94,0,5.24,1525.1,507.48
22-May-2007,4.96,4.76,4.83,4.98,0.01,5.24,1524.12,508.25
23-May-2007,4.96,4.79,4.86,5.01,0,5.245,1522.28,507.41
24-May-2007,4.94,4.79,4.86,5,0,5.245,1507.51,502.8
25-May-2007,4.93,4.8,4.86,5.01,-0.04,5.245,1515.73,503.67
28-May-2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-May-2007,4.96,4.82,4.88,5.01,-0.04,5.245,1518.11,505.68
30-May-2007,4.96,4.83,4.88,5.01,0,5.245,1530.23,508.65
31-May-2007,4.95,4.86,4.9,5.01,-0.03,5.25,1530.62,506.99
01-Jun-2007,4.98,4.92,4.95,5.06,0.02,5.25,1536.34,508.86
04-Jun-2007,4.99,4.91,4.93,5.02,0.01,5.25,1539.18,508.16
05-Jun-2007,4.99,4.96,4.98,5.07,0.06,5.25,1530.95,504.96
06-Jun-2007,4.96,4.94,4.97,5.08,0,5.25,1517.38,501.07
07-Jun-2007,4.99,5.05,5.11,5.2,0,5.25,1490.72,492.53
08-Jun-2007,4.96,5.06,5.12,5.22,-0.01,5.25,1507.67,498.21
11-Jun-2007,4.98,5.07,5.14,5.24,-0.02,5.25,1509.12,500.06
12-Jun-2007,5.01,5.18,5.26,5.35,-0.01,5.25,1493,494.39
13-Jun-2007,4.98,5.13,5.2,5.28,-0.01,5.25,1515.67,503.06
14-Jun-2007,4.98,5.16,5.23,5.3,-0.03,5.25,1522.97,501.99
15-Jun-2007,4.93,5.1,5.16,5.26,-0.01,5.25,1532.91,504.14
18-Jun-2007,4.95,5.07,5.15,5.26,0.02,5.25,1531.05,503.86
19-Jun-2007,4.92,5,5.09,5.2,0.04,5.25,1533.7,505.53
20-Jun-2007,4.97,5.05,5.14,5.24,-0.02,5.25,1512.84,497.06
21-Jun-2007,4.96,5.06,5.16,5.28,-0.01,5.25,1522.19,498.09
22-Jun-2007,4.94,5.02,5.14,5.25,0.01,5.25,1502.56,489.46
25-Jun-2007,4.96,4.97,5.09,5.2,-0.04,5.25,1497.74,486.6
26-Jun-2007,4.97,4.99,5.1,5.22,0,5.25,1492.89,485.74
27-Jun-2007,4.93,4.97,5.09,5.2,-0.01,5.245,1506.34,489.77
28-Jun-2007,4.95,5.02,5.12,5.22,-0.01,5.245,1505.71,489.03
29-Jun-2007,4.91,4.92,5.03,5.12,-0.07,5.24,1503.35,485.41
02-Jul-2007,4.97,4.9,5,5.09,-0.07,5.24,1519.43,491.21
03-Jul-2007,4.98,4.95,5.05,5.14,0,5.24,1524.87,493.9
04-Jul-2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Jul-2007,5.02,5.05,5.16,5.24,-0.01,5.24,1525.4,491.46
06-Jul-2007,5,5.1,5.19,5.28,0.03,5.245,1530.44,492.27
09-Jul-2007,5.03,5.07,5.16,5.25,0.03,5.245,1531.85,490.92
10-Jul-2007,4.97,4.93,5.03,5.14,0,5.245,1510.12,480.13
11-Jul-2007,4.99,4.98,5.09,5.18,0,5.245,1518.76,482.08
12-Jul-2007,5.02,5.03,5.13,5.22,-0.01,5.245,1547.7,492.44
13-Jul-2007,5.01,5.01,5.11,5.19,0,5.245,1552.5,493.38
16-Jul-2007,5.01,4.95,5.05,5.14,-0.08,5.245,1549.52,491.78
17-Jul-2007,5.02,4.98,5.08,5.16,-0.04,5.245,1549.37,492.33
18-Jul-2007,4.98,4.91,5.02,5.1,-0.01,5.245,1546.17,486.49
19-Jul-2007,5,4.94,5.04,5.12,0,5.245,1553.08,485.08
20-Jul-2007,4.96,4.85,4.96,5.07,NaN,NaN,1534.1,476.26
23-Jul-2007,5,4.86,4.97,5.07,-0.01,5.245,1541.57,476.07
24-Jul-2007,4.97,4.82,4.94,5.05,0,5.245,1511.04,462.43
25-Jul-2007,4.95,4.8,4.92,5.04,-0.08,5.245,1518.09,466.37
26-Jul-2007,4.83,4.61,4.79,4.95,-0.06,5.22,1482.66,454.93
27-Jul-2007,4.82,4.6,4.8,4.95,-0.03,5.225,1458.95,449.3
30-Jul-2007,4.87,4.64,4.82,4.97,-0.05,5.235,1473.91,454.81
31-Jul-2007,4.85,4.6,4.78,4.92,-0.04,5.235,1455.27,446.82
01-Aug-2007,4.82,4.6,4.76,4.9,-0.06,5.235,1465.81,448.63
02-Aug-2007,4.83,4.62,4.77,4.91,0,5.235,1472.2,449.46
03-Aug-2007,4.76,4.52,4.71,4.87,-0.02,5.225,1433.06,432.23
06-Aug-2007,4.76,4.52,4.72,4.89,-0.04,5.225,1467.67,452.54
07-Aug-2007,4.84,4.6,4.77,4.92,-0.01,5.245,1476.71,456.65
08-Aug-2007,4.89,4.69,4.84,5.01,-0.02,5.245,1497.49,466.49
09-Aug-2007,4.74,4.58,4.79,5.02,-0.21,5.205,1453.09,449.01
10-Aug-2007,4.69,4.59,4.81,5.03,0.53,5.205,1453.64,448.47
13-Aug-2007,4.75,4.57,4.78,5.01,0.33,5.14,1452.92,444.83
14-Aug-2007,4.67,4.51,4.73,4.99,0.5,5.045,1426.54,434.19
15-Aug-2007,4.41,4.41,4.69,5,0.26,4.97,1406.7,429.91
16-Aug-2007,4.18,4.26,4.6,4.92,-0.01,4.96,1411.27,445.04
17-Aug-2007,4.19,4.35,4.68,5,0.02,4.935,1445.94,461.17
20-Aug-2007,4.15,4.32,4.64,4.98,-0.12,4.915,1445.55,457.45
21-Aug-2007,4.07,4.27,4.6,4.95,-0.02,4.87,1447.12,459.62
22-Aug-2007,4.1,4.34,4.63,4.96,0.16,4.925,1464.07,463.44
23-Aug-2007,4.19,4.36,4.62,4.93,0.07,4.95,1462.5,461.37
24-Aug-2007,4.31,4.42,4.63,4.88,-0.17,4.945,1479.37,463.88
27-Aug-2007,4.55,4.39,4.6,4.87,-0.25,5.015,1466.79,457.55
28-Aug-2007,4.36,4.25,4.53,4.86,-0.29,5.015,1432.36,442.75
29-Aug-2007,4.24,4.31,4.57,4.88,0,5.005,1463.76,450.74
30-Aug-2007,4.17,4.21,4.51,4.83,-0.03,4.97,1457.64,445.7
31-Aug-2007,4.19,4.25,4.54,4.83,0.04,4.995,1473.99,452.46
03-Sep-2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Sep-2007,4.39,4.26,4.56,4.84,-0.26,4.96,1489.42,457.74
05-Sep-2007,4.28,4.16,4.48,4.78,-0.22,4.955,1472.29,448.19
06-Sep-2007,4.3,4.2,4.51,4.79,0.01,4.99,1478.55,447.23
07-Sep-2007,4.1,4.03,4.38,4.7,0.08,4.94,1453.55,440.74
10-Sep-2007,4.09,4,4.34,4.65,-0.17,4.905,1451.7,440.33
11-Sep-2007,4.16,4.07,4.37,4.65,-0.14,4.915,1471.49,446.2
12-Sep-2007,4.12,4.11,4.41,4.68,-0.26,4.92,1471.56,445.31
13-Sep-2007,4.2,4.22,4.49,4.75,-0.14,4.945,1483.95,452.38
14-Sep-2007,4.16,4.18,4.47,4.72,-0.28,4.97,1484.25,452.19
17-Sep-2007,4.23,4.21,4.48,4.72,-0.34,4.99,1476.65,448.81
18-Sep-2007,4.08,4.19,4.5,4.77,0.01,4.93,1519.78,468.79
19-Sep-2007,4.06,4.2,4.53,4.83,-0.19,4.55,1529.03,471.54
20-Sep-2007,4.1,4.35,4.69,4.96,-0.2,4.57,1518.75,463.35
21-Sep-2007,4.09,4.31,4.64,4.89,-0.19,4.57,1525.75,464.45
24-Sep-2007,4.09,4.31,4.63,4.88,-0.17,4.57,1517.73,458.73
25-Sep-2007,4.04,4.26,4.63,4.89,-0.29,4.53,1517.21,457.27
26-Sep-2007,4.03,4.27,4.63,4.9,-0.34,4.535,1525.42,459.84
27-Sep-2007,4.03,4.22,4.58,4.84,-0.4,4.53,1531.38,463.44
28-Sep-2007,4.05,4.23,4.59,4.83,-0.04,4.54,1526.75,461.49
01-Oct-2007,4.11,4.24,4.56,4.79,-0.35,4.565,1547.04,471.08
02-Oct-2007,4.1,4.2,4.54,4.77,-0.21,4.565,1546.63,475.02
03-Oct-2007,4.11,4.24,4.55,4.79,NaN,NaN,1539.59,475.07
04-Oct-2007,4.1,4.22,4.54,4.77,-0.17,4.57,1542.84,476.19
05-Oct-2007,4.16,4.33,4.65,4.87,-0.14,4.63,1557.59,482.01
08-Oct-2007,NaN,NaN,NaN,NaN,NaN,NaN,1552.58,478.02
09-Oct-2007,4.23,4.38,4.67,4.87,-0.25,4.66,1565.15,481.94
10-Oct-2007,4.23,4.37,4.65,4.86,0.14,4.66,1562.47,477.16
11-Oct-2007,4.22,4.36,4.66,4.87,-0.1,4.65,1554.41,476.06
12-Oct-2007,4.28,4.42,4.7,4.91,-0.08,4.67,1561.8,475.86
15-Oct-2007,4.33,4.4,4.69,4.91,-0.14,4.67,1548.71,467.1
16-Oct-2007,4.26,4.34,4.66,4.9,-0.02,4.655,1538.53,458.43
17-Oct-2007,4.11,4.22,4.57,4.82,-0.08,4.615,1541.24,457.77
18-Oct-2007,4.03,4.17,4.52,4.78,-0.12,4.575,1540.08,452.85
19-Oct-2007,3.98,4.03,4.41,4.68,-0.25,4.52,1500.63,439.58
22-Oct-2007,4.05,4.08,4.42,4.68,-0.17,4.535,1506.33,443.78
23-Oct-2007,4.01,4.06,4.41,4.69,-0.14,4.53,1519.59,446.6
24-Oct-2007,3.91,3.99,4.36,4.64,-0.28,4.465,1515.88,443.12
25-Oct-2007,3.93,4.01,4.37,4.66,-0.4,4.465,1514.4,440.32
26-Oct-2007,3.96,4.04,4.41,4.68,-0.32,4.48,1535.28,451.5
29-Oct-2007,4,4.04,4.39,4.66,-0.34,4.505,1540.98,451.23
30-Oct-2007,3.98,4.06,4.4,4.68,-0.27,4.515,1531.02,448.79
31-Oct-2007,4.04,4.16,4.48,4.74,-0.1,4.495,1549.38,452.3
01-Nov-2007,3.89,4.02,4.36,4.64,-0.2,4.395,1508.44,431.3
02-Nov-2007,3.74,3.93,4.31,4.61,0.1,4.38,1509.65,424.24
05-Nov-2007,3.86,3.96,4.35,4.63,0.09,4.38,1502.17,418.28
06-Nov-2007,3.83,3.99,4.38,4.66,0.16,4.375,1520.27,425.47
07-Nov-2007,3.71,3.92,4.34,4.67,-0.03,4.36,1475.62,403.95
08-Nov-2007,3.61,3.81,4.28,4.67,-0.25,4.325,1474.77,405.77
09-Nov-2007,3.57,3.77,4.23,4.61,-0.18,4.31,1453.7,406.32
12-Nov-2007,NaN,NaN,NaN,NaN,NaN,NaN,1439.18,406.91
13-Nov-2007,3.68,3.84,4.26,4.61,-0.26,4.35,1481.05,426.94
14-Nov-2007,3.65,3.86,4.28,4.61,-0.23,4.365,1470.58,424.25
15-Nov-2007,3.49,3.71,4.17,4.54,-0.22,4.315,1451.15,411.24
16-Nov-2007,3.49,3.68,4.15,4.52,-0.18,4.325,1458.74,408.13
19-Nov-2007,3.43,3.57,4.07,4.47,-0.19,4.315,1433.27,395.88
20-Nov-2007,3.32,3.52,4.06,4.49,-0.19,4.32,1439.7,390.74
21-Nov-2007,3.18,3.4,4,4.46,-0.21,4.295,1416.77,382
22-Nov-2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Nov-2007,3.28,3.42,4.01,4.43,-0.25,4.305,1440.7,393.74
26-Nov-2007,3.2,3.23,3.83,4.26,-0.34,4.285,1407.22,377.8
27-Nov-2007,3.26,3.38,3.95,4.36,-0.09,4.3,1428.23,387.73
28-Nov-2007,3.31,3.5,4.03,4.41,-0.25,4.285,1469.02,407.27
29-Nov-2007,3.22,3.42,3.94,4.35,-0.31,4.24,1469.72,404.19
30-Nov-2007,3.26,3.41,3.97,4.4,-0.44,4.22,1481.14,415.89
03-Dec-2007,3.15,3.28,3.89,4.34,-0.37,4.15,1472.42,411.08
04-Dec-2007,3.11,3.28,3.89,4.34,-0.37,4.13,1462.79,403.46
05-Dec-2007,3.13,3.28,3.92,4.39,-0.17,4.14,1485.01,411.59
06-Dec-2007,3.2,3.39,4.02,4.49,-0.33,4.16,1507.34,422.36
07-Dec-2007,3.24,3.51,4.12,4.58,-0.23,4.185,1504.66,418.11
10-Dec-2007,3.26,3.54,4.15,4.6,-0.28,4.18,1515.96,426.67
11-Dec-2007,3.09,3.32,3.98,4.47,-0.1,4.19,1477.65,405.62
12-Dec-2007,3.16,3.41,4.05,4.51,-0.1,4.185,1486.59,401.85
13-Dec-2007,3.22,3.54,4.18,4.61,-0.13,4.175,1488.41,399.88
14-Dec-2007,3.28,3.63,4.24,4.66,-0.06,4.185,1467.95,392.53
17-Dec-2007,3.34,3.57,4.2,4.62,-0.13,4.185,1445.9,388.95
18-Dec-2007,3.31,3.53,4.14,4.55,0.01,4.175,1454.98,389.34
19-Dec-2007,3.26,3.46,4.06,4.47,0.19,4.17,1453,389.77
20-Dec-2007,3.2,3.45,4.04,4.46,-0.23,4.14,1460.12,387.22
21-Dec-2007,3.31,3.58,4.18,4.58,-0.11,4.17,1484.46,395.13
24-Dec-2007,3.46,3.65,4.23,4.62,0.18,4.18,1496.45,402.13
25-Dec-2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Dec-2007,3.49,3.72,4.3,4.68,-0.08,4.18,1497.66,400.21
27-Dec-2007,3.37,3.64,4.21,4.61,0.03,4.18,1476.37,391.26
28-Dec-2007,3.34,3.52,4.11,4.51,0.16,4.17,1478.49,389.43
31-Dec-2007,3.34,3.45,4.04,4.45,1.1,4.16,1468.36,392.08
01-Jan-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Jan-2008,3.17,3.28,3.91,4.35,NaN,NaN,1447.16,382.4
03-Jan-2008,3.13,3.26,3.91,4.37,NaN,NaN,1447.16,379.92
04-Jan-2008,3.06,3.18,3.88,4.36,-1.35,2.83,1411.63,369.07
07-Jan-2008,3.11,3.16,3.86,4.34,-1.41,2.86,1416.18,370.68
08-Jan-2008,3.09,3.16,3.86,4.35,-1.43,2.84,1390.19,357.16
09-Jan-2008,3.04,3.1,3.82,4.32,-1.52,2.74,1409.13,363.16
10-Jan-2008,3.04,3.16,3.91,4.44,-0.48,3.78,1420.33,371.62
11-Jan-2008,2.91,3.06,3.82,4.39,-0.58,3.65,1401.02,370.88
14-Jan-2008,2.9,3.08,3.81,4.37,-0.6,3.64,1416.25,374.63
15-Jan-2008,2.87,3,3.72,4.28,-0.59,3.65,1380.95,360.73
16-Jan-2008,2.86,3,3.74,4.32,-0.57,3.65,1373.2,365.36
17-Jan-2008,2.81,2.9,3.66,4.25,-0.59,3.64,1333.25,348.24
18-Jan-2008,2.69,2.86,3.66,4.28,-0.6,3.57,1325.19,342.03
21-Jan-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Jan-2008,2.29,2.64,3.52,4.23,-0.63,3.05,1310.5,349.67
23-Jan-2008,2.19,2.64,3.51,4.23,-0.49,2.94,1338.6,373.33
24-Jan-2008,2.4,2.85,3.68,4.36,-0.41,3.06,1352.07,375.48
25-Jan-2008,2.34,2.81,3.61,4.28,-0.52,3.075,1330.61,366.19
28-Jan-2008,2.3,2.8,3.61,4.29,-0.46,3.035,1353.97,378.42
29-Jan-2008,2.33,2.87,3.69,4.34,-0.42,3.055,1362.3,383.86
30-Jan-2008,2.3,2.96,3.78,4.44,-0.3,2.96,1355.81,379.5
31-Jan-2008,2.11,2.82,3.67,4.35,-0.47,2.755,1378.55,389.71
01-Feb-2008,2.13,2.75,3.62,4.32,-0.38,2.745,1395.42,397.21
04-Feb-2008,2.17,2.78,3.68,4.37,-0.07,2.75,1380.82,387.14
05-Feb-2008,2.06,2.66,3.61,4.33,-0.04,2.665,1336.64,369.44
06-Feb-2008,2.05,2.67,3.61,4.37,-0.31,2.625,1326.45,365.52
07-Feb-2008,2.08,2.79,3.74,4.51,-0.4,2.635,1336.91,371.61
08-Feb-2008,2.05,2.69,3.64,4.43,-0.42,2.635,1331.29,363.08
11-Feb-2008,2.06,2.67,3.62,4.41,-0.23,2.655,1339.13,356.21
12-Feb-2008,2.06,2.71,3.66,4.46,-0.23,2.68,1348.86,361.07
13-Feb-2008,2.03,2.71,3.7,4.52,-0.35,2.675,1367.21,364.03
14-Feb-2008,2.05,2.81,3.85,4.67,-0.34,2.685,1348.86,357.01
15-Feb-2008,2.02,2.76,3.76,4.58,-0.29,2.68,1349.99,359.25
18-Feb-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Feb-2008,2.11,2.93,3.89,4.66,-0.22,2.72,1348.78,356.52
20-Feb-2008,2.16,3.02,3.93,4.65,-0.26,2.74,1360.03,362.11
21-Feb-2008,2.05,2.8,3.77,4.54,-0.28,2.73,1342.53,357.26
22-Feb-2008,2.08,2.81,3.79,4.58,-0.23,2.745,1353.11,362.89
25-Feb-2008,2.13,2.98,3.91,4.67,-0.24,2.76,1371.8,367.09
26-Feb-2008,2.07,2.92,3.88,4.66,-0.08,2.77,1381.29,367.84
27-Feb-2008,2.02,2.89,3.85,4.65,-0.19,2.745,1380.02,370.85
28-Feb-2008,1.92,2.73,3.71,4.55,-0.34,2.725,1367.68,359.59
29-Feb-2008,1.77,2.5,3.53,4.41,-0.34,2.665,1330.63,345.16
03-Mar-2008,1.74,2.48,3.54,4.42,-0.44,2.66,1331.34,340.92
04-Mar-2008,1.72,2.53,3.63,4.52,-0.23,2.675,1326.75,338.15
05-Mar-2008,1.72,2.59,3.7,4.6,-0.24,2.695,1333.7,335.77
06-Mar-2008,1.59,2.5,3.62,4.57,-0.32,2.67,1304.34,323.53
07-Mar-2008,1.55,2.45,3.56,4.55,-0.34,2.62,1293.37,324.62
10-Mar-2008,1.46,2.37,3.46,4.45,-0.36,2.635,1273.37,314.67
11-Mar-2008,1.67,2.61,3.6,4.53,-0.23,2.725,1320.65,338.02
12-Mar-2008,1.58,2.49,3.49,4.4,-0.26,2.71,1308.77,330.86
13-Mar-2008,1.54,2.53,3.56,4.47,-0.29,2.69,1315.48,332
14-Mar-2008,1.37,2.37,3.44,4.35,-0.41,2.585,1288.14,318.52
17-Mar-2008,1.32,2.23,3.34,4.29,-0.15,2.535,1276.6,313.62
18-Mar-2008,1.4,2.42,3.48,4.35,0.44,2.605,1330.74,340.25
19-Mar-2008,1.33,2.36,3.38,4.22,-0.29,1.795,1298.42,333.37
20-Mar-2008,1.33,2.36,3.34,4.17,-0.36,1.86,1329.51,356.51
21-Mar-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Mar-2008,1.68,2.64,3.56,4.33,-0.15,1.93,1349.88,359.03
25-Mar-2008,1.64,2.61,3.51,4.3,-0.49,1.93,1352.99,358.01
26-Mar-2008,1.56,2.55,3.51,4.33,-0.39,1.91,1341.13,345.57
27-Mar-2008,1.57,2.61,3.56,4.38,-0.38,1.895,1325.76,338.55
28-Mar-2008,1.56,2.51,3.47,4.33,-0.21,1.88,1315.22,331.75
31-Mar-2008,1.55,2.46,3.45,4.3,-0.64,1.87,1322.7,334.56
01-Apr-2008,1.62,2.65,3.57,4.4,-0.19,2.195,1370.18,359.64
02-Apr-2008,1.67,2.72,3.6,4.38,-0.21,1.97,1367.53,357.23
03-Apr-2008,1.68,2.75,3.61,4.4,-0.24,1.95,1369.31,358.61
04-Apr-2008,1.63,2.63,3.5,4.32,-0.35,1.91,1370.4,353.61
07-Apr-2008,1.72,2.75,3.57,4.36,-0.33,1.91,1372.54,357.09
08-Apr-2008,1.68,2.72,3.58,4.37,-0.34,1.895,1365.54,351.09
09-Apr-2008,1.6,2.59,3.49,4.31,-0.31,1.895,1354.49,344.88
10-Apr-2008,1.61,2.66,3.55,4.34,-0.4,1.895,1360.55,343.52
11-Apr-2008,1.52,2.57,3.49,4.3,-0.49,1.885,1332.83,337.28
14-Apr-2008,1.53,2.6,3.53,4.35,-0.42,1.895,1328.32,329.06
15-Apr-2008,1.56,2.68,3.6,4.42,-0.39,1.93,1334.43,332.64
16-Apr-2008,1.65,2.82,3.72,4.54,-0.41,1.94,1364.71,343.61
17-Apr-2008,1.77,2.9,3.75,4.54,-0.42,1.955,1365.56,348.5
18-Apr-2008,1.85,2.95,3.77,4.51,-0.31,2.005,1390.33,354.81
21-Apr-2008,1.86,2.95,3.75,4.48,-0.26,2.015,1388.17,348.76
22-Apr-2008,1.84,2.96,3.74,4.46,0.05,2.045,1375.94,345.7
23-Apr-2008,1.83,2.98,3.77,4.49,-0.14,2.045,1379.93,343.09
24-Apr-2008,1.91,3.15,3.87,4.56,-0.21,2.045,1388.82,356.12
25-Apr-2008,1.97,3.2,3.91,4.61,-0.22,2.055,1397.84,362.28
28-Apr-2008,1.95,3.14,3.86,4.57,-0.23,2.055,1396.37,361.72
29-Apr-2008,1.94,3.11,3.85,4.55,-0.16,2.05,1390.94,359.4
30-Apr-2008,1.85,3.03,3.77,4.49,-0.38,1.995,1385.59,355.78
01-May-2008,1.94,3.06,3.78,4.49,-0.17,1.995,1409.34,369.7
02-May-2008,1.97,3.18,3.89,4.57,0.12,1.995,1413.9,370.85
05-May-2008,1.98,3.14,3.88,4.58,0.15,1.995,1407.49,365.48
06-May-2008,1.96,3.15,3.93,4.64,0.09,1.995,1418.26,368.74
07-May-2008,1.94,3.09,3.87,4.61,-0.02,1.99,1392.57,355.25
08-May-2008,1.91,2.99,3.79,4.5,0,1.985,1397.68,350.88
09-May-2008,1.91,2.98,3.77,4.53,0.02,1.985,1388.28,347.49
12-May-2008,2.01,3,3.78,4.53,0.11,1.99,1403.58,353.42
13-May-2008,2.08,3.17,3.9,4.62,0.06,1.99,1403.04,348.43
14-May-2008,2.11,3.22,3.92,4.63,-0.04,1.99,1408.66,351.69
15-May-2008,2.08,3.1,3.83,4.56,-0.04,1.99,1423.57,356.04
16-May-2008,2.09,3.12,3.85,4.58,0.08,1.99,1425.35,351.22
19-May-2008,2.07,3.09,3.83,4.56,0.04,1.985,1426.63,349.35
20-May-2008,2.05,3.02,3.78,4.53,0,1.985,1413.4,341.67
21-May-2008,2.07,3.09,3.81,4.55,-0.04,1.985,1390.71,332.86
22-May-2008,2.15,3.24,3.92,4.63,-0.06,1.985,1394.35,335.87
23-May-2008,2.11,3.15,3.85,4.57,0,1.985,1375.93,329.64
26-May-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-May-2008,2.15,3.25,3.93,4.65,-0.24,1.99,1385.35,332.38
28-May-2008,2.21,3.36,4.03,4.71,-0.08,1.995,1390.84,330.23
29-May-2008,2.16,3.41,4.08,4.76,-0.01,2,1398.26,335.56
30-May-2008,2.22,3.41,4.06,4.72,0.02,2.005,1400.38,333.13
02-Jun-2008,2.17,3.28,3.98,4.68,-0.08,1.978,1385.67,327.2
03-Jun-2008,2.14,3.21,3.92,4.63,0.05,2.005,1377.65,325.2
04-Jun-2008,2.14,3.26,3.98,4.71,0.02,2.005,1377.2,322.58
05-Jun-2008,2.15,3.34,4.06,4.75,0.02,2.005,1404.05,329.12
06-Jun-2008,2.12,3.2,3.94,4.65,0,2.005,1360.68,312.79
09-Jun-2008,2.29,3.41,4.02,4.64,-0.02,2.005,1361.76,305.57
10-Jun-2008,2.53,3.54,4.11,4.7,0.05,2.01,1358.44,308.9
11-Jun-2008,2.47,3.49,4.1,4.72,0.06,2.01,1335.49,298.78
12-Jun-2008,2.62,3.68,4.23,4.77,0,2.01,1339.87,304.82
13-Jun-2008,2.64,3.73,4.27,4.79,0,2.015,1360.03,311.06
16-Jun-2008,2.68,3.73,4.25,4.77,-0.04,2.025,1360.14,314.33
17-Jun-2008,2.58,3.66,4.23,4.78,0.15,2.02,1350.93,305.13
18-Jun-2008,2.53,3.57,4.16,4.72,0.18,2.02,1337.81,301.43
19-Jun-2008,2.58,3.67,4.22,4.76,0.07,2.01,1342.83,304.08
20-Jun-2008,2.49,3.57,4.16,4.71,0.02,2.01,1317.93,296.36
23-Jun-2008,2.57,3.65,4.19,4.71,0.03,2.01,1318,288.27
24-Jun-2008,2.53,3.52,4.1,4.65,0.07,2.005,1314.29,292.57
25-Jun-2008,2.48,3.54,4.12,4.65,0.03,2,1321.97,293.7
26-Jun-2008,2.39,3.44,4.07,4.62,-0.04,2.01,1283.15,280.66
27-Jun-2008,2.35,3.36,3.99,4.53,0.02,2.01,1278.38,276.85
30-Jun-2008,2.36,3.34,3.99,4.53,-0.46,2.01,1280,270.95
01-Jul-2008,2.38,3.33,4.01,4.55,-0.1,2.01,1284.91,273.69
02-Jul-2008,2.35,3.31,3.99,4.51,0.06,2.01,1261.52,269.78
03-Jul-2008,2.3,3.28,3.99,4.53,0.09,2.01,1262.9,268.89
04-Jul-2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Jul-2008,2.26,3.23,3.95,4.51,0.01,2.005,1252.31,260.4
08-Jul-2008,2.26,3.19,3.91,4.46,0.03,2.005,1273.7,275.29
09-Jul-2008,2.21,3.11,3.85,4.42,0.01,2,1244.69,260.9
10-Jul-2008,2.2,3.1,3.83,4.42,-0.01,2,1253.39,258.47
11-Jul-2008,2.3,3.27,3.96,4.52,0.03,2,1239.49,251.84
14-Jul-2008,2.23,3.2,3.9,4.47,-0.06,1.995,1228.3,239.22
15-Jul-2008,2.15,3.12,3.87,4.48,-0.17,1.995,1214.91,232.15
16-Jul-2008,2.16,3.2,3.97,4.59,0.05,1.995,1245.36,260.7
17-Jul-2008,2.26,3.35,4.07,4.65,-0.03,1.995,1260.32,277.59
18-Jul-2008,2.26,3.42,4.11,4.66,0.04,1.995,1260.68,280.64
21-Jul-2008,2.3,3.41,4.09,4.64,0.02,1.995,1260,278.26
